TIMESTAMP,AZIMUTH,DISTANCE,SIGNAL_STRENGTH
1504844345916,0.0008666666666666666,127,175
-1,0.008505555555555556,122,183
-1,0.015102777777777777,108,199
-1,0.027255555555555557,83,199
-1,0.035416666666666666,43,175
-1,0.044097222222222225,44,183
-1,0.05173611111111111,42,183
-1,0.059894444444444445,51,175
-1,0.06909722222222223,42,167
-1,0.07621388888888889,38,183
-1,0.08333333333333333,35,191
-1,0.10381944444444445,24,112
-1,0.13645833333333332,20,70
-1,0.143575,17,191
-1,0.15069444444444444,18,191
-1,0.15833333333333333,19,191
-1,0.16493055555555555,12,199
-1,0.17100555555555555,14,199
-1,0.178125,18,191
-1,0.18680555555555556,24,159
-1,0.1954861111111111,25,175
-1,0.21926944444444443,20,84
-1,0.23298611111111112,15,159
-1,0.26840277777777777,22,45
-1,0.27534722222222224,51,183
-1,0.2824638888888889,57,191
-1,0.29010277777777776,56,191
-1,0.29756944444444444,57,159
-1,0.30572777777777776,54,191
-1,0.31527777777777777,57,167
-1,0.32743055555555556,67,183
-1,0.3472222222222222,47,98
-1,0.3717,64,98
-1,0.37881944444444443,67,199
-1,0.3859361111111111,68,191
-1,0.393575,66,191
-1,0.40069444444444446,71,191
-1,0.4078111111111111,71,191
-1,0.4152777777777778,77,191
-1,0.42239444444444446,97,191
-1,0.45729166666666665,1,30
-1,0.4930555555555556,150,35
-1,0.5001722222222222,152,191
-1,0.5072916666666667,139,199
-1,0.5173611111111112,215,183
-1,0.5255194444444444,173,175
-1,0.5555555555555556,250,65
-1,0.5626722222222222,339,191
-1,0.5697916666666667,341,191
-1,0.5774305555555556,346,191
-1,0.5845472222222222,348,199
-1,0.5916666666666667,346,191
-1,0.5991305555555556,348,191
-1,0.6067694444444445,352,191
-1,0.6149305555555555,359,191
-1,0.6225694444444444,369,191
-1,0.6302083333333334,378,191
-1,0.6378472222222222,380,191
-1,0.6449638888888889,357,191
-1,0.6526027777777778,331,191
-1,0.6600694444444445,314,191
-1,0.6677083333333333,297,191
-1,0.6758666666666666,281,191
-1,0.6940972222222223,100,112
-1,0.7017361111111111,81,183
-1,0.7088527777777778,79,191
-1,0.7159722222222222,76,191
-1,0.7236111111111111,79,191
-1,0.73125,75,191
-1,0.7388888888888889,74,191
-1,0.7460055555555556,77,191
-1,0.753125,74,191
-1,0.7607638888888889,73,191
-1,0.7684027777777778,71,191
-1,0.7758666666666667,78,191
-1,0.7824638888888888,197,199
-1,0.7887138888888889,194,199
-1,0.7947916666666667,192,199
-1,0.8013888888888889,192,199
-1,0.8074638888888889,195,199
-1,0.8137138888888888,192,199
-1,0.8197916666666667,194,199
-1,0.8260416666666667,195,199
-1,0.8321166666666666,197,199
-1,0.8381944444444445,200,199
-1,0.8444444444444444,201,199
-1,0.8505194444444445,205,199
-1,0.8576388888888888,207,199
-1,0.8638888888888889,211,199
-1,0.8708333333333333,214,199
-1,0.87795,199,191
-1,0.8850694444444445,193,199
-1,0.8927083333333333,169,199
-1,0.9003472222222222,158,191
-1,0.9079861111111112,158,191
-1,0.915625,163,199
-1,0.9385416666666667,168,98
-1,0.9480888888888889,154,159
-1,0.9578111111111111,145,159
-1,0.9663194444444444,141,175
-1,0.9744777777777778,139,175
-1,0.9831583333333334,134,183
-1,0.9907972222222222,131,175
1504844345916,0.0008666666666666666,130,175
-1,0.00798611111111111,119,183
-1,0.015102777777777777,108,199
-1,0.02933888888888889,75,199
-1,0.036458333333333336,44,183
-1,0.044097222222222225,38,183
-1,0.05173611111111111,39,175
-1,0.060936111111111115,48,167
-1,0.07829722222222223,43,112
-1,0.08541666666666667,37,191
-1,0.10590277777777778,25,98
-1,0.13697777777777778,18,70
-1,0.1440972222222222,22,191
-1,0.1512138888888889,18,191
-1,0.1588527777777778,20,199
-1,0.16493055555555555,15,199
-1,0.17100555555555555,18,199
-1,0.178125,14,191
-1,0.19947777777777778,20,98
-1,0.221875,22,98
-1,0.25676944444444444,19,45
-1,0.2789916666666667,47,98
-1,0.2859361111111111,58,199
-1,0.293575,58,191
-1,0.30104166666666665,57,191
-1,0.3092,50,191
-1,0.31840277777777776,63,159
-1,0.3432277777777778,49,84
-1,0.3579861111111111,49,183
-1,0.3651027777777778,64,183
-1,0.3727416666666667,65,191
-1,0.38038055555555556,65,191
-1,0.3875,69,199
-1,0.39444444444444443,68,191
-1,0.4015611111111111,72,191
-1,0.40868055555555555,73,191
-1,0.41631944444444446,74,199
-1,0.4331583333333333,106,191
-1,0.46805555555555556,1,30
-1,0.5001722222222222,148,70
-1,0.50625,142,199
-1,0.5149305555555556,228,183
-1,0.5220472222222222,167,183
-1,0.5305555555555556,198,183
-1,0.5571166666666667,273,72
-1,0.5642361111111112,338,183
-1,0.5713527777777778,344,191
-1,0.5782972222222222,344,191
-1,0.5859361111111111,347,191
-1,0.593575,346,191
-1,0.6012138888888889,350,191
-1,0.6088527777777778,352,191
-1,0.6164916666666667,363,191
-1,0.6241305555555555,369,191
-1,0.6317694444444445,378,191
-1,0.6394083333333334,379,191
-1,0.646875,350,191
-1,0.6545138888888888,324,191
-1,0.6621527777777778,309,199
-1,0.6697916666666667,289,191
-1,0.6774305555555555,279,191
-1,0.6951388888888889,88,126
-1,0.7022555555555555,81,183
-1,0.709375,79,191
-1,0.7170138888888888,75,191
-1,0.7246527777777778,75,191
-1,0.7322916666666667,72,191
-1,0.7399305555555555,73,191
-1,0.7470472222222222,72,191
-1,0.7541666666666667,71,199
-1,0.7612833333333333,70,191
-1,0.7684027777777778,69,191
-1,0.7753472222222222,73,191
-1,0.7815972222222223,194,199
-1,0.7887138888888889,192,199
-1,0.7958333333333333,193,199
-1,0.8034722222222223,191,199
-1,0.8105888888888889,192,199
-1,0.8168388888888889,192,199
-1,0.8239583333333333,193,199
-1,0.831075,194,199
-1,0.837325,197,199
-1,0.8444444444444444,199,199
-1,0.8515611111111111,203,199
-1,0.8571166666666666,206,199
-1,0.8642361111111111,208,199
-1,0.8713527777777778,211,199
-1,0.8789916666666666,194,199
-1,0.8861111111111111,189,199
-1,0.8927083333333333,166,199
-1,0.899825,157,191
-1,0.9069444444444444,156,191
-1,0.9145833333333333,158,199
-1,0.9394083333333333,165,98
-1,0.9475694444444445,154,167
-1,0.9567694444444445,148,167
-1,0.96545,135,175
-1,0.9739583333333334,136,183
-1,0.9826388888888888,130,167
-1,0.9913194444444444,127,175
-1,0.9984361111111111,126,175
1504844345917,0.006075,123,183
-1,0.013194444444444444,115,191
-1,0.020658333333333334,110,199
-1,0.040625,43,98
-1,0.04861111111111111,45,175
-1,0.05781111111111111,50,175
-1,0.06805555555555555,52,159
-1,0.07673611111111112,35,175
-1,0.08385277777777778,37,191
-1,0.09409722222222222,33,159
-1,0.10190833333333334,24,175
-1,0.11718611111111112,18,167
-1,0.1390611111111111,18,98
-1,0.14618055555555556,19,191
-1,0.15329722222222222,22,191
-1,0.15989444444444445,15,199
-1,0.16597222222222222,14,199
-1,0.1720472222222222,15,199
-1,0.17916666666666667,14,191
-1,0.20104166666666667,23,98
-1,0.22395833333333334,22,98
-1,0.25833333333333336,15,45
-1,0.2803805555555556,50,98
-1,0.2875,54,191
-1,0.2960055555555556,62,191
-1,0.303125,54,191
-1,0.312325,55,183
-1,0.33871388888888887,62,84
-1,0.3458333333333333,38,183
-1,0.3701388888888889,67,84
-1,0.37725555555555557,65,191
-1,0.38489444444444443,68,191
-1,0.3914916666666667,69,199
-1,0.39861111111111114,72,191
-1,0.40625,73,191
-1,0.41388888888888886,75,191
-1,0.4215277777777778,91,191
-1,0.4578111111111111,1,35
-1,0.4930555555555556,135,35
-1,0.5006944444444444,153,191
-1,0.5083333333333333,155,199
-1,0.5173611111111112,205,191
-1,0.5255194444444444,174,175
-1,0.556075,249,70
-1,0.5631944444444444,339,191
-1,0.5708333333333333,341,191
-1,0.57795,348,191
-1,0.5854166666666667,351,199
-1,0.5930555555555556,345,199
-1,0.6006944444444444,350,191
-1,0.6083333333333333,357,191
-1,0.6159722222222223,361,191
-1,0.6230888888888889,368,191
-1,0.6302083333333334,374,191
-1,0.637325,386,191
-1,0.6449638888888889,357,191
-1,0.6520833333333333,335,191
-1,0.6597222222222222,319,191
-1,0.6671861111111111,298,191
-1,0.674825,280,191
-1,0.6940972222222223,101,112
-1,0.7012138888888889,81,183
-1,0.7083333333333334,79,199
-1,0.71545,78,191
-1,0.7225694444444445,77,191
-1,0.7302083333333333,73,191
-1,0.7378472222222222,74,191
-1,0.7454861111111111,72,199
-1,0.753125,72,191
-1,0.7602416666666667,70,191
-1,0.7673611111111112,69,191
-1,0.7744777777777778,70,191
-1,0.781075,195,199
-1,0.7871527777777778,194,199
-1,0.7932277777777778,193,199
-1,0.7993055555555556,192,199
-1,0.8055555555555556,194,199
-1,0.8116305555555555,192,199
-1,0.8177083333333334,193,199
-1,0.8239583333333333,194,199
-1,0.8300333333333333,195,199
-1,0.8362833333333334,197,199
-1,0.8423611111111111,199,199
-1,0.8484361111111111,201,199
-1,0.85625,205,199
-1,0.862325,209,199
-1,0.8684027777777777,212,199
-1,0.8744777777777778,211,199
-1,0.8805555555555555,193,199
-1,0.8876722222222222,187,191
-1,0.8953111111111111,166,199
-1,0.90295,156,199
-1,0.9105888888888889,157,199
-1,0.9196166666666666,174,191
-1,0.9420138888888889,160,98
-1,0.9506944444444444,149,167
-1,0.9588527777777778,147,175
-1,0.9678805555555555,147,175
-1,0.9765611111111111,141,175
-1,0.9847222222222223,132,175
-1,0.9923611111111111,127,183
-1,0.9994777777777778,125,183
1504844345917,0.006944444444444444,122,183
-1,0.014061111111111111,109,199
-1,0.02638888888888889,91,199
-1,0.03489444444444444,47,175
-1,0.043575,45,183
-1,0.052255555555555555,43,175
-1,0.060936111111111115,48,183
-1,0.07829722222222223,39,112
-1,0.08541666666666667,37,191
-1,0.09409722222222222,30,159
-1,0.10190833333333334,18,175
-1,0.11718611111111112,14,167
-1,0.13958333333333334,22,98
-1,0.1467,14,191
-1,0.1543388888888889,19,191
-1,0.1609361111111111,15,199
-1,0.16701388888888888,12,199
-1,0.17308888888888888,15,199
-1,0.18020833333333333,15,191
-1,0.20208333333333334,20,98
-1,0.22534722222222223,15,84
-1,0.2612833333333333,13,40
-1,0.2809027777777778,53,98
-1,0.28801944444444444,57,191
-1,0.2965277777777778,60,183
-1,0.30364444444444444,55,191
-1,0.312325,52,191
-1,0.32083333333333336,65,167
-1,0.3453111111111111,48,98
-1,0.36961666666666665,59,84
-1,0.3767361111111111,64,191
-1,0.384375,67,191
-1,0.3920138888888889,66,199
-1,0.3996527777777778,72,191
-1,0.40729166666666666,74,191
-1,0.4149305555555556,75,199
-1,0.42239444444444446,96,191
-1,0.4583333333333333,1,45
-1,0.493575,145,40
-1,0.5012138888888888,151,183
-1,0.5088527777777778,167,199
-1,0.5178805555555556,195,183
-1,0.5265611111111111,178,183
-1,0.5555555555555556,254,65
-1,0.5626722222222222,338,191
-1,0.5703111111111111,342,191
-1,0.57795,347,199
-1,0.5854166666666667,350,191
-1,0.5930555555555556,346,199
-1,0.6006944444444444,349,191
-1,0.6083333333333333,355,191
-1,0.6159722222222223,363,191
-1,0.6230888888888889,369,191
-1,0.6302083333333334,377,191
-1,0.6378472222222222,381,191
-1,0.6454861111111111,355,191
-1,0.65295,330,183
-1,0.6605888888888889,312,191
-1,0.6677083333333333,297,191
-1,0.6758666666666666,281,191
-1,0.6946166666666667,97,112
-1,0.7022555555555555,81,183
-1,0.709375,79,191
-1,0.7164916666666666,76,191
-1,0.7241305555555556,76,191
-1,0.73125,74,191
-1,0.7383666666666666,74,191
-1,0.7454861111111111,73,191
-1,0.753125,73,191
-1,0.7607638888888889,69,191
-1,0.7678805555555556,70,191
-1,0.775,76,191
-1,0.7821166666666667,195,199
-1,0.7890611111111111,197,199
-1,0.7953111111111111,192,199
-1,0.8024305555555555,190,199
-1,0.8095472222222222,193,199
-1,0.8168388888888889,193,199
-1,0.8244777777777778,193,199
-1,0.8305555555555556,196,199
-1,0.8368055555555556,199,199
-1,0.8428805555555555,202,199
-1,0.8489583333333334,202,199
-1,0.8552083333333333,205,199
-1,0.8612833333333333,208,199
-1,0.8673611111111111,212,199
-1,0.8744777777777778,213,191
-1,0.881075,198,199
-1,0.8881944444444444,184,199
-1,0.8953111111111111,164,199
-1,0.9024305555555555,156,191
-1,0.9095472222222222,157,199
-1,0.918575,165,191
-1,0.9409722222222222,160,98
-1,0.9506944444444444,155,175
-1,0.9592,147,175
-1,0.9673611111111111,142,175
-1,0.9760416666666667,139,175
-1,0.9852416666666667,135,175
-1,0.9923611111111111,128,183
1504844345917,0.00034722222222222224,128,183
-1,0.00798611111111111,122,183
-1,0.014583333333333334,112,199
-1,0.026908333333333333,86,199
-1,0.035416666666666666,40,183
-1,0.044097222222222225,39,175
-1,0.052255555555555555,42,183
-1,0.06180555555555556,39,167
-1,0.07065833333333334,38,167
-1,0.07777777777777778,37,191
-1,0.08489444444444444,38,191
-1,0.10486111111111111,23,98
-1,0.13454722222222223,19,70
-1,0.14166666666666666,18,191
-1,0.14930555555555555,15,183
-1,0.1564222222222222,17,191
-1,0.16301944444444444,17,199
-1,0.16909722222222223,14,199
-1,0.1762138888888889,17,199
-1,0.18628333333333333,19,159
-1,0.19496388888888888,12,175
-1,0.21979166666666666,20,84
-1,0.2546861111111111,20,50
-1,0.2789916666666667,49,84
-1,0.2859361111111111,55,191
-1,0.29305555555555557,63,191
-1,0.30069444444444443,55,191
-1,0.3092,52,191
-1,0.3189222222222222,64,159
-1,0.34270833333333334,52,84
-1,0.3548611111111111,57,183
-1,0.37222222222222223,66,112
-1,0.3793388888888889,64,191
-1,0.38697777777777775,69,191
-1,0.3940972222222222,68,191
-1,0.40121388888888887,71,191
-1,0.40815833333333335,72,191
-1,0.4152777777777778,75,191
-1,0.42239444444444446,96,191
-1,0.4583333333333333,1,35
-1,0.493575,144,40
-1,0.5012138888888888,153,191
-1,0.5088527777777778,163,199
-1,0.5178805555555556,207,191
-1,0.5260416666666666,175,191
-1,0.5550333333333334,252,65
-1,0.5621527777777777,339,191
-1,0.5692694444444445,343,191
-1,0.5769083333333334,345,191
-1,0.5840277777777778,351,191
-1,0.5916666666666667,347,199
-1,0.5991305555555556,346,191
-1,0.6067694444444445,356,191
-1,0.6149305555555555,361,191
-1,0.6225694444444444,370,199
-1,0.6302083333333334,375,191
-1,0.6378472222222222,381,191
-1,0.6454861111111111,358,191
-1,0.65295,330,191
-1,0.6605888888888889,313,191
-1,0.6682277777777778,294,191
-1,0.674825,278,191
-1,0.6861111111111111,129,191
-1,0.6932277777777778,88,191
-1,0.7003472222222222,80,191
-1,0.7078111111111111,78,191
-1,0.7149305555555555,76,191
-1,0.7225694444444445,77,191
-1,0.7302083333333333,74,191
-1,0.7378472222222222,71,191
-1,0.7454861111111111,73,191
-1,0.753125,73,191
-1,0.7607638888888889,68,183
-1,0.7692694444444445,70,191
-1,0.7763888888888889,77,191
-1,0.7835055555555556,195,199
-1,0.7911444444444444,195,199
-1,0.7972222222222223,191,199
-1,0.8045138888888889,193,199
-1,0.8116305555555555,193,199
-1,0.81875,194,199
-1,0.8260416666666667,194,199
-1,0.8326388888888889,196,199
-1,0.8387138888888889,198,199
-1,0.8449638888888888,200,199
-1,0.8510416666666667,204,199
-1,0.8567694444444445,206,199
-1,0.8628472222222222,209,199
-1,0.8689222222222223,212,199
-1,0.8760416666666667,206,191
-1,0.8826388888888889,197,199
-1,0.8897555555555555,178,199
-1,0.896875,160,199
-1,0.9039916666666666,156,191
-1,0.9114583333333334,158,191
-1,0.9211805555555556,177,175
-1,0.9451388888888889,162,98
-1,0.953125,150,167
-1,0.962325,145,167
-1,0.9694444444444444,137,183
-1,0.978125,135,167
-1,0.9866305555555556,133,175
-1,0.9953111111111111,128,175
1504844345918,0.003472222222222222,125,183
-1,0.011111111111111112,118,183
-1,0.017708333333333333,108,199
-1,0.04010277777777778,49,98
-1,0.04861111111111111,44,183
-1,0.05676944444444444,48,183
-1,0.06597222222222222,43,167
-1,0.07413055555555556,47,167
-1,0.08176944444444445,38,191
-1,0.09166666666666666,38,175
-1,0.099825,27,183
-1,0.10746388888888889,23,191
-1,0.1375,19,70
-1,0.14461666666666667,18,175
-1,0.1517361111111111,20,191
-1,0.1588527777777778,18,199
-1,0.16597222222222222,14,199
-1,0.17256944444444444,15,199
-1,0.18125,20,183
-1,0.18993055555555555,14,167
-1,0.21475555555555556,23,84
-1,0.22447777777777778,18,175
-1,0.25989444444444443,24,45
-1,0.28142222222222224,50,98
-1,0.28854166666666664,58,199
-1,0.2960055555555556,59,183
-1,0.30364444444444444,56,191
-1,0.3137138888888889,56,191
-1,0.3234361111111111,67,167
-1,0.3458333333333333,48,98
-1,0.3706583333333333,64,84
-1,0.37777777777777777,65,191
-1,0.38489444444444443,70,191
-1,0.39253333333333335,68,199
-1,0.3996527777777778,73,191
-1,0.40625,73,191
-1,0.41336666666666666,74,191
-1,0.4204861111111111,89,191
-1,0.4557277777777778,1,45
-1,0.49149166666666666,137,50
-1,0.4986111111111111,149,191
-1,0.5052083333333334,134,199
-1,0.5138888888888888,235,183
-1,0.5210055555555556,162,191
-1,0.5296861111111111,199,175
-1,0.5571166666666667,267,72
-1,0.5642361111111112,340,191
-1,0.5713527777777778,344,191
-1,0.5788194444444444,348,191
-1,0.5859361111111111,350,199
-1,0.593575,345,191
-1,0.6012138888888889,352,191
-1,0.6088527777777778,358,191
-1,0.6164916666666667,361,191
-1,0.6241305555555555,371,191
-1,0.63125,381,191
-1,0.6388888888888888,379,191
-1,0.6463527777777778,354,191
-1,0.6539916666666666,329,191
-1,0.6616305555555556,308,191
-1,0.6692694444444445,294,191
-1,0.6774305555555555,278,191
-1,0.6946166666666667,90,126
-1,0.7017361111111111,81,191
-1,0.709375,78,191
-1,0.7170138888888888,77,191
-1,0.7246527777777778,74,191
-1,0.7322916666666667,75,191
-1,0.7399305555555555,73,191
-1,0.7470472222222222,70,191
-1,0.7546861111111111,73,199
-1,0.7621527777777778,68,191
-1,0.7697916666666667,68,191
-1,0.7784722222222222,122,191
-1,0.7845472222222222,195,199
-1,0.790625,193,199
-1,0.7963527777777778,191,199
-1,0.8024305555555555,192,199
-1,0.8085055555555556,194,199
-1,0.8147555555555556,193,199
-1,0.821875,195,199
-1,0.8289916666666667,194,199
-1,0.8357638888888889,197,199
-1,0.8418388888888889,197,199
-1,0.8479166666666667,201,199
-1,0.8541666666666666,205,199
-1,0.8602416666666667,209,199
-1,0.8663194444444444,209,199
-1,0.8734361111111111,215,199
-1,0.8800333333333333,194,199
-1,0.8871527777777778,191,199
-1,0.8942694444444445,165,199
-1,0.9013888888888889,156,191
-1,0.9090277777777778,159,191
-1,0.9161444444444444,161,191
-1,0.9385416666666667,166,98
-1,0.9475694444444445,152,167
-1,0.95625,149,167
-1,0.9649305555555555,141,175
-1,0.9729166666666667,139,191
-1,0.9805555555555555,128,183
-1,0.9881944444444445,133,175
-1,0.9958333333333333,129,183
1504844345918,0.003991666666666667,123,183
-1,0.011630555555555555,114,191
-1,0.018227777777777777,110,199
-1,0.040625,50,98
-1,0.04913055555555555,47,183
-1,0.05781111111111111,48,175
-1,0.06649166666666667,50,175
-1,0.07361111111111111,38,183
-1,0.08090277777777778,38,191
-1,0.09010277777777778,35,183
-1,0.09878333333333333,28,167
-1,0.10590277777777778,18,183
-1,0.13801944444444444,19,70
-1,0.1451388888888889,15,191
-1,0.1527777777777778,18,191
-1,0.1588527777777778,19,199
-1,0.16493055555555555,13,199
-1,0.17100555555555555,18,199
-1,0.178125,18,191
-1,0.19947777777777778,15,98
-1,0.22291666666666668,22,98
-1,0.25833333333333336,13,45
-1,0.28142222222222224,49,98
-1,0.28854166666666664,56,191
-1,0.29565833333333336,58,183
-1,0.303125,54,191
-1,0.312325,58,191
-1,0.32083333333333336,64,167
-1,0.34479166666666666,49,98
-1,0.3609361111111111,66,175
-1,0.3680555555555556,67,191
-1,0.37569444444444444,67,191
-1,0.38333333333333336,70,191
-1,0.3909722222222222,69,191
-1,0.39861111111111114,73,191
-1,0.40625,73,191
-1,0.41388888888888886,75,191
-1,0.4215277777777778,93,191
-1,0.45729166666666665,1,30
-1,0.4930555555555556,145,35
-1,0.5001722222222222,153,191
-1,0.5072916666666667,154,199
-1,0.5164916666666667,217,183
-1,0.5236111111111111,169,183
-1,0.5336805555555556,204,167
-1,0.5439222222222222,198,175
-1,0.5626722222222222,334,112
-1,0.5697916666666667,343,191
-1,0.5769083333333334,348,191
-1,0.5840277777777778,347,199
-1,0.5916666666666667,347,191
-1,0.5991305555555556,348,191
-1,0.6067694444444445,355,191
-1,0.6149305555555555,363,199
-1,0.6225694444444444,371,183
-1,0.6302083333333334,377,191
-1,0.6378472222222222,383,191
-1,0.6454861111111111,356,191
-1,0.65295,332,191
-1,0.6600694444444445,315,191
-1,0.6677083333333333,297,191
-1,0.6753472222222222,282,191
-1,0.6946166666666667,102,112
-1,0.7017361111111111,84,183
-1,0.709375,82,191
-1,0.7170138888888888,79,191
-1,0.7246527777777778,78,191
-1,0.7322916666666667,74,191
-1,0.7399305555555555,75,191
-1,0.7475694444444444,77,191
-1,0.7546861111111111,73,191
-1,0.7621527777777778,72,191
-1,0.7697916666666667,70,191
-1,0.7789916666666666,124,183
-1,0.7855888888888889,198,199
-1,0.7927083333333333,193,199
-1,0.7987833333333333,193,199
-1,0.8050333333333334,193,199
-1,0.8111111111111111,195,199
-1,0.8171861111111111,193,199
-1,0.8234361111111111,195,199
-1,0.8295138888888889,195,199
-1,0.8357638888888889,199,199
-1,0.8418388888888889,202,199
-1,0.8479166666666667,202,199
-1,0.8541666666666666,205,199
-1,0.8597222222222223,207,199
-1,0.8657972222222222,210,199
-1,0.8729166666666667,214,199
-1,0.8795138888888889,195,199
-1,0.8866305555555556,191,199
-1,0.89375,165,191
-1,0.9008666666666667,156,199
-1,0.9079861111111112,157,191
-1,0.915625,163,191
-1,0.9394083333333333,164,98
-1,0.9486111111111111,155,167
-1,0.9583333333333334,139,159
-1,0.9668388888888889,143,175
-1,0.9755194444444445,134,167
-1,0.9842,132,183
-1,0.9913194444444444,132,183
-1,0.9989583333333333,130,183
1504844345918,0.006597222222222222,125,191
-1,0.013194444444444444,113,199
-1,0.02031111111111111,109,199
-1,0.040625,47,98
